[2025-02-11 10:02:50.967] [background-preinit] INFO  o.h.validator.internal.util.Version - HV000001: Hibernate Validator 8.0.1.Final
[2025-02-11 10:04:52.885] [restartedMain] INFO  o.s.o.j.p.SpringPersistenceUnitInfo - No LoadTimeWeaver setup: ignoring JPA class transformer
[2025-02-11 10:04:52.895] [restartedMain] WARN  org.hibernate.orm.deprecation - HHH90000021: Encountered deprecated setting [hibernate.temp.use_jdbc_metadata_defaults], use [hibernate.boot.allow_jdbc_metadata_access] instead
[2025-02-11 10:04:52.904] [restartedMain] WARN  org.hibernate.orm.deprecation - HHH90000025: SQLServerDialect does not need to be specified explicitly using 'hibernate.dialect' (remove the property setting and it will be selected by default)
[2025-02-11 10:04:53.195] [restartedMain] WARN  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean '(inner bean)#5cf72756' of type [org.springframework.beans.factory.config.ObjectFactoryCreatingFactoryBean] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying). Is this bean getting eagerly injected/applied to a currently created BeanPostProcessor [jobRegistryBeanPostProcessor]? Check the corresponding BeanPostProcessor declaration and its dependencies/advisors. If this bean does not have to be post-processed, declare it with ROLE_INFRASTRUCTURE.
[2025-02-11 10:04:53.214] [restartedMain] WARN  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean '(inner bean)#5cf72756' of type [org.springframework.beans.factory.config.ObjectFactoryCreatingFactoryBean$TargetBeanObjectFactory] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying). Is this bean getting eagerly injected/applied to a currently created BeanPostProcessor [jobRegistryBeanPostProcessor]? Check the corresponding BeanPostProcessor declaration and its dependencies/advisors. If this bean does not have to be post-processed, declare it with ROLE_INFRASTRUCTURE.
[2025-02-11 10:04:53.263] [restartedMain] WARN  org.hibernate.orm.deprecation - HHH90000021: Encountered deprecated setting [hibernate.hql.bulk_id_strategy.global_temporary.create_tables], use [hibernate.query.mutation_strategy.global_temporary.create_tables] instead
[2025-02-11 10:04:53.265] [restartedMain] WARN  org.hibernate.orm.deprecation - HHH90000021: Encountered deprecated setting [hibernate.hql.bulk_id_strategy.global_temporary.drop_tables], use [hibernate.query.mutation_strategy.global_temporary.drop_tables] instead
[2025-02-11 10:04:53.266] [restartedMain] WARN  org.hibernate.orm.deprecation - HHH90000021: Encountered deprecated setting [hibernate.hql.bulk_id_strategy.persistent.create_tables], use [hibernate.query.mutation_strategy.persistent.create_tables] instead
[2025-02-11 10:04:53.267] [restartedMain] WARN  org.hibernate.orm.deprecation - HHH90000021: Encountered deprecated setting [hibernate.hql.bulk_id_strategy.persistent.drop_tables], use [hibernate.query.mutation_strategy.persistent.drop_tables] instead
[2025-02-11 10:04:53.268] [restartedMain] WARN  org.hibernate.orm.deprecation - HHH90000021: Encountered deprecated setting [hibernate.hql.bulk_id_strategy.persistent.schema], use [hibernate.query.mutation_strategy.persistent.schema] instead
[2025-02-11 10:04:53.268] [restartedMain] WARN  org.hibernate.orm.deprecation - HHH90000021: Encountered deprecated setting [hibernate.hql.bulk_id_strategy.persistent.catalog], use [hibernate.query.mutation_strategy.persistent.catalog] instead
[2025-02-11 10:04:53.269] [restartedMain] WARN  org.hibernate.orm.deprecation - HHH90000021: Encountered deprecated setting [hibernate.hql.bulk_id_strategy.local_temporary.drop_tables], use [hibernate.query.mutation_strategy.local_temporary.drop_tables] instead
[2025-02-11 10:04:54.096] [restartedMain] INFO  o.h.e.t.j.p.i.JtaPlatformInitiator - HHH000489: No JTA platform available (set 'hibernate.transaction.jta.platform' to enable JTA platform integration)
[2025-02-11 10:04:54.097] [restartedMain] INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean - Initialized JPA EntityManagerFactory for persistence unit 'entityManagerFactory'
[2025-02-11 10:04:54.100] [restartedMain] WARN  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'entityManagerFactory' of type [org.springframework.orm.jpa.LocalContainerEntityManagerFactoryBean] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying). Is this bean getting eagerly injected/applied to a currently created BeanPostProcessor [jobRegistryBeanPostProcessor]? Check the corresponding BeanPostProcessor declaration and its dependencies/advisors. If this bean does not have to be post-processed, declare it with ROLE_INFRASTRUCTURE.
[2025-02-11 10:04:54.121] [restartedMain] WARN  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'entityManagerFactory' of type [jdk.proxy4.$Proxy166] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying). Is this bean getting eagerly injected/applied to a currently created BeanPostProcessor [jobRegistryBeanPostProcessor]? Check the corresponding BeanPostProcessor declaration and its dependencies/advisors. If this bean does not have to be post-processed, declare it with ROLE_INFRASTRUCTURE.
[2025-02-11 10:04:54.178] [restartedMain] WARN  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'transactionManager' of type [org.springframework.orm.jpa.JpaTransactionManager] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying). Is this bean getting eagerly injected/applied to a currently created BeanPostProcessor [jobRegistryBeanPostProcessor]? Check the corresponding BeanPostProcessor declaration and its dependencies/advisors. If this bean does not have to be post-processed, declare it with ROLE_INFRASTRUCTURE.
[2025-02-11 10:04:54.201] [restartedMain] WARN  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'txAdvice' of type [org.springframework.transaction.interceptor.TransactionInterceptor] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying). Is this bean getting eagerly injected/applied to a currently created BeanPostProcessor [jobRegistryBeanPostProcessor]? Check the corresponding BeanPostProcessor declaration and its dependencies/advisors. If this bean does not have to be post-processed, declare it with ROLE_INFRASTRUCTURE.
[2025-02-11 10:04:54.204] [restartedMain] WARN  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'txAdvisor' of type [org.springframework.aop.support.DefaultPointcutAdvisor] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying). Is this bean getting eagerly injected/applied to a currently created BeanPostProcessor [jobRegistryBeanPostProcessor]? Check the corresponding BeanPostProcessor declaration and its dependencies/advisors. If this bean does not have to be post-processed, declare it with ROLE_INFRASTRUCTURE.
[2025-02-11 10:04:54.246] [restartedMain] WARN  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'org.springframework.boot.autoconfigure.batch.BatchAutoConfiguration$SpringBootBatchConfiguration' of type [org.springframework.boot.autoconfigure.batch.BatchAutoConfiguration$SpringBootBatchConfiguration] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying). The currently created BeanPostProcessor [jobRegistryBeanPostProcessor] is declared through a non-static factory method on that class; consider declaring it as static instead.
[2025-02-11 10:04:54.862] [restartedMain] INFO  c.b.t.c.bean.ApplicationContextUtil - Init ApplicationContextUtil
[2025-02-11 10:04:55.759] [restartedMain] INFO  o.s.d.j.r.q.QueryEnhancerFactory - Hibernate is in classpath; If applicable, HQL parser will be used.
[2025-02-11 10:04:56.730] [restartedMain] INFO  c.b.t.adapter.out.grpc.FsapSync - FsapSync Init....
[2025-02-11 10:04:57.462] [restartedMain] INFO  o.a.s.c.u.s.b.BouncyCastleSecurityProviderRegistrar - getOrCreateProvider(BC) created instance of org.bouncycastle.jce.provider.BouncyCastleProvider
[2025-02-11 10:04:57.463] [restartedMain] INFO  o.a.s.c.u.s.e.EdDSASecurityProviderRegistrar - getOrCreateProvider(EdDSA) created instance of net.i2p.crypto.eddsa.EdDSASecurityProvider
[2025-02-11 10:04:58.109] [restartedMain] INFO  o.s.b.a.s.r.ReactiveUserDetailsServiceAutoConfiguration - 

Using generated security password: b70dfff9-4f9a-4667-b667-f67fb7543853

[2025-02-11 10:04:58.694] [restartedMain] INFO  o.s.l.c.s.AbstractContextSource - Property 'userDn' not set - anonymous context will be used for read-only operations
[2025-02-11 10:04:58.785] [restartedMain] INFO  o.s.b.d.a.OptionalLiveReloadServer - LiveReload server is running on port 35729
[2025-02-11 10:04:59.121] [restartedMain] INFO  o.s.i.endpoint.EventDrivenConsumer - Adding {logging-channel-adapter:_org.springframework.integration.errorLogger} as a subscriber to the 'errorChannel' channel
[2025-02-11 10:04:59.121] [restartedMain] INFO  o.s.i.c.PublishSubscribeChannel - Channel 'mis.errorChannel' has 1 subscriber(s).
[2025-02-11 10:04:59.122] [restartedMain] INFO  o.s.i.endpoint.EventDrivenConsumer - started bean '_org.springframework.integration.errorLogger'
[2025-02-11 10:04:59.122] [restartedMain] INFO  o.s.i.endpoint.EventDrivenConsumer - Adding {sftp:outbound-gateway:lsHandler.serviceActivator} as a subscriber to the 'fsapSyncSftpLsChannel' channel
[2025-02-11 10:04:59.123] [restartedMain] INFO  o.s.i.channel.DirectChannel - Channel 'mis.fsapSyncSftpLsChannel' has 1 subscriber(s).
[2025-02-11 10:04:59.123] [restartedMain] INFO  o.s.i.endpoint.EventDrivenConsumer - started bean 'lsHandler.serviceActivator'
[2025-02-11 10:04:59.123] [restartedMain] INFO  o.s.i.endpoint.EventDrivenConsumer - Adding {sftp:outbound-gateway:downloadHandler.serviceActivator} as a subscriber to the 'fsapSyncSftpDownloadChannel' channel
[2025-02-11 10:04:59.123] [restartedMain] INFO  o.s.i.channel.DirectChannel - Channel 'mis.fsapSyncSftpDownloadChannel' has 1 subscriber(s).
[2025-02-11 10:04:59.124] [restartedMain] INFO  o.s.i.endpoint.EventDrivenConsumer - started bean 'downloadHandler.serviceActivator'
[2025-02-11 10:04:59.124] [restartedMain] INFO  o.s.i.endpoint.EventDrivenConsumer - Adding {sftp:outbound-gateway:uploadHandler.serviceActivator} as a subscriber to the 'fsapSyncSftpUploadChannel' channel
[2025-02-11 10:04:59.124] [restartedMain] INFO  o.s.i.channel.DirectChannel - Channel 'mis.fsapSyncSftpUploadChannel' has 1 subscriber(s).
[2025-02-11 10:04:59.125] [restartedMain] INFO  o.s.i.endpoint.EventDrivenConsumer - started bean 'uploadHandler.serviceActivator'
[2025-02-11 10:04:59.125] [restartedMain] INFO  o.s.i.endpoint.EventDrivenConsumer - Adding {sftp:outbound-gateway:deleteHandler.serviceActivator} as a subscriber to the 'fsapSyncSftpDeleteChannel' channel
[2025-02-11 10:04:59.125] [restartedMain] INFO  o.s.i.channel.DirectChannel - Channel 'mis.fsapSyncSftpDeleteChannel' has 1 subscriber(s).
[2025-02-11 10:04:59.125] [restartedMain] INFO  o.s.i.endpoint.EventDrivenConsumer - started bean 'deleteHandler.serviceActivator'
[2025-02-11 10:04:59.144] [restartedMain] INFO  o.s.i.g.GatewayProxyFactoryBean$MethodInvocationGateway - started bean 'fsapSyncSftpService#downloadFiles(String)'
[2025-02-11 10:04:59.145] [restartedMain] INFO  o.s.i.g.GatewayProxyFactoryBean$MethodInvocationGateway - started bean 'fsapSyncSftpService#deleteFile(String)'
[2025-02-11 10:04:59.145] [restartedMain] INFO  o.s.i.g.GatewayProxyFactoryBean$MethodInvocationGateway - started bean 'fsapSyncSftpService#uploadFile(File, String)'
[2025-02-11 10:04:59.145] [restartedMain] INFO  o.s.i.g.GatewayProxyFactoryBean$MethodInvocationGateway - started bean 'fsapSyncSftpService#listFile(String)'
[2025-02-11 10:04:59.145] [restartedMain] INFO  o.s.i.g.AnnotationGatewayProxyFactoryBean - started bean 'fsapSyncSftpService'; defined in: 'URL [jar:file:/C:/Users/St1-Ted/.gradle/caches/modules-2/files-2.1/com.bot.mis/txcontrol/1.0.0/d796151ccdc1ea19f9b1a2dda4663bdee0505e1d/txcontrol-1.0.0-plain.jar!/com/bot/txcontrol/util/transmit/FsapSyncSftpService.class]'; from source: 'URL [jar:file:/C:/Users/St1-Ted/.gradle/caches/modules-2/files-2.1/com.bot.mis/txcontrol/1.0.0/d796151ccdc1ea19f9b1a2dda4663bdee0505e1d/txcontrol-1.0.0-plain.jar!/com/bot/txcontrol/util/transmit/FsapSyncSftpService.class]'
[2025-02-11 10:04:59.246] [restartedMain] INFO  o.s.i.g.GatewayProxyFactoryBean$MethodInvocationGateway - stopped bean 'fsapSyncSftpService#downloadFiles(String)'
[2025-02-11 10:04:59.247] [restartedMain] INFO  o.s.i.g.GatewayProxyFactoryBean$MethodInvocationGateway - stopped bean 'fsapSyncSftpService#deleteFile(String)'
[2025-02-11 10:04:59.248] [restartedMain] INFO  o.s.i.g.GatewayProxyFactoryBean$MethodInvocationGateway - stopped bean 'fsapSyncSftpService#uploadFile(File, String)'
[2025-02-11 10:04:59.249] [restartedMain] INFO  o.s.i.g.GatewayProxyFactoryBean$MethodInvocationGateway - stopped bean 'fsapSyncSftpService#listFile(String)'
[2025-02-11 10:04:59.250] [restartedMain] INFO  o.s.i.g.AnnotationGatewayProxyFactoryBean - stopped bean 'fsapSyncSftpService'; defined in: 'URL [jar:file:/C:/Users/St1-Ted/.gradle/caches/modules-2/files-2.1/com.bot.mis/txcontrol/1.0.0/d796151ccdc1ea19f9b1a2dda4663bdee0505e1d/txcontrol-1.0.0-plain.jar!/com/bot/txcontrol/util/transmit/FsapSyncSftpService.class]'; from source: 'URL [jar:file:/C:/Users/St1-Ted/.gradle/caches/modules-2/files-2.1/com.bot.mis/txcontrol/1.0.0/d796151ccdc1ea19f9b1a2dda4663bdee0505e1d/txcontrol-1.0.0-plain.jar!/com/bot/txcontrol/util/transmit/FsapSyncSftpService.class]'
[2025-02-11 10:04:59.251] [restartedMain] INFO  o.s.i.endpoint.EventDrivenConsumer - Removing {logging-channel-adapter:_org.springframework.integration.errorLogger} as a subscriber to the 'errorChannel' channel
[2025-02-11 10:04:59.252] [restartedMain] INFO  o.s.i.c.PublishSubscribeChannel - Channel 'mis.errorChannel' has 0 subscriber(s).
[2025-02-11 10:04:59.253] [restartedMain] INFO  o.s.i.endpoint.EventDrivenConsumer - stopped bean '_org.springframework.integration.errorLogger'
[2025-02-11 10:04:59.253] [restartedMain] INFO  o.s.i.endpoint.EventDrivenConsumer - Removing {sftp:outbound-gateway:lsHandler.serviceActivator} as a subscriber to the 'fsapSyncSftpLsChannel' channel
[2025-02-11 10:04:59.254] [restartedMain] INFO  o.s.i.channel.DirectChannel - Channel 'mis.fsapSyncSftpLsChannel' has 0 subscriber(s).
[2025-02-11 10:04:59.255] [restartedMain] INFO  o.s.i.endpoint.EventDrivenConsumer - stopped bean 'lsHandler.serviceActivator'
[2025-02-11 10:04:59.256] [restartedMain] INFO  o.s.i.endpoint.EventDrivenConsumer - Removing {sftp:outbound-gateway:downloadHandler.serviceActivator} as a subscriber to the 'fsapSyncSftpDownloadChannel' channel
[2025-02-11 10:04:59.257] [restartedMain] INFO  o.s.i.channel.DirectChannel - Channel 'mis.fsapSyncSftpDownloadChannel' has 0 subscriber(s).
[2025-02-11 10:04:59.258] [restartedMain] INFO  o.s.i.endpoint.EventDrivenConsumer - stopped bean 'downloadHandler.serviceActivator'
[2025-02-11 10:04:59.259] [restartedMain] INFO  o.s.i.endpoint.EventDrivenConsumer - Removing {sftp:outbound-gateway:uploadHandler.serviceActivator} as a subscriber to the 'fsapSyncSftpUploadChannel' channel
[2025-02-11 10:04:59.260] [restartedMain] INFO  o.s.i.channel.DirectChannel - Channel 'mis.fsapSyncSftpUploadChannel' has 0 subscriber(s).
[2025-02-11 10:04:59.261] [restartedMain] INFO  o.s.i.endpoint.EventDrivenConsumer - stopped bean 'uploadHandler.serviceActivator'
[2025-02-11 10:04:59.262] [restartedMain] INFO  o.s.i.endpoint.EventDrivenConsumer - Removing {sftp:outbound-gateway:deleteHandler.serviceActivator} as a subscriber to the 'fsapSyncSftpDeleteChannel' channel
[2025-02-11 10:04:59.263] [restartedMain] INFO  o.s.i.channel.DirectChannel - Channel 'mis.fsapSyncSftpDeleteChannel' has 0 subscriber(s).
[2025-02-11 10:04:59.264] [restartedMain] INFO  o.s.i.endpoint.EventDrivenConsumer - stopped bean 'deleteHandler.serviceActivator'
[2025-02-11 10:04:59.266] [restartedMain] WARN  o.s.b.w.r.c.AnnotationConfigReactiveWebServerApplicationContext - Exception encountered during context initialization - cancelling refresh attempt: org.springframework.context.ApplicationContextException: Failed to start bean 'webServerStartStop'
[2025-02-11 10:04:59.275] [restartedMain] WARN  o.s.c.a.CommonAnnotationBeanPostProcessor - Destroy method on bean with name 'grpcService' threw an exception: java.lang.NullPointerException: Cannot invoke "io.grpc.Server.shutdown()" because "this.server" is null
[2025-02-11 10:04:59.279] [restartedMain] INFO  c.b.t.c.appListener.AppListener - Shutdown All.
[2025-02-11 10:04:59.280] [restartedMain] INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean - Closing JPA EntityManagerFactory for persistence unit 'entityManagerFactory'
[2025-02-11 10:04:59.282] [restartedMain] INFO  com.zaxxer.hikari.HikariDataSource - HikariCP - Shutdown initiated...
[2025-02-11 10:04:59.286] [restartedMain] INFO  com.zaxxer.hikari.HikariDataSource - HikariCP - Shutdown completed.
[2025-02-11 10:04:59.296] [restartedMain] INFO  o.s.b.a.l.ConditionEvaluationReportLogger - 

Error starting ApplicationContext. To display the condition evaluation report re-run your application with 'debug' enabled.
[2025-02-11 10:04:59.313] [restartedMain] ERROR o.s.b.d.LoggingFailureAnalysisReporter - 

***************************
APPLICATION FAILED TO START
***************************

Description:

Web server failed to start. Port 8082 was already in use.

Action:

Identify and stop the process that's listening on port 8082 or configure this application to listen on another port.

[2025-02-11 10:05:33.961] [background-preinit] INFO  o.h.validator.internal.util.Version - HV000001: Hibernate Validator 8.0.1.Final
[2025-02-11 10:05:34.198] [restartedMain] INFO  com.bot.BatchApplication - Starting BatchApplication using Java 21.0.5 with PID 25692 (D:\BOTNCLProject\scan\com-bot-mis-mask\build\classes\java\main started by St1-Ted in D:\BOTNCLProject\scan\com-bot-mis-mask)
[2025-02-11 10:05:34.199] [restartedMain] INFO  com.bot.BatchApplication - The following 1 profile is active: "dev"
[2025-02-11 10:05:34.289] [restartedMain] INFO  o.s.b.d.e.DevToolsPropertyDefaultsPostProcessor - Devtools property defaults active! Set 'spring.devtools.add-properties' to 'false' to disable
[2025-02-11 10:05:34.290] [restartedMain] INFO  o.s.b.d.e.DevToolsPropertyDefaultsPostProcessor - For additional web related logging consider setting the 'logging.level.web' property to 'DEBUG'
[2025-02-11 10:05:35.226] [restartedMain] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Multiple Spring Data modules found, entering strict repository configuration mode
[2025-02-11 10:05:35.226] [restartedMain] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Bootstrapping Spring Data JPA repositories in DEFAULT mode.
[2025-02-11 10:05:35.326] [restartedMain] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 94 ms. Found 5 JPA repository interfaces.
[2025-02-11 10:05:35.713] [restartedMain] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Multiple Spring Data modules found, entering strict repository configuration mode
[2025-02-11 10:05:35.714] [restartedMain] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Bootstrapping Spring Data LDAP repositories in DEFAULT mode.
[2025-02-11 10:05:35.746] [restartedMain] INFO  o.s.d.r.c.RepositoryConfigurationExtensionSupport - Spring Data LDAP - Could not safely identify store assignment for repository candidate interface com.bot.txcontrol.jpa.repository.AcctblRepository; If you want this repository to be a LDAP repository, consider annotating your entities with one of these annotations: org.springframework.ldap.odm.annotations.Entry (preferred), or consider extending one of the following types with your repository: org.springframework.data.ldap.repository.LdapRepository
[2025-02-11 10:05:35.747] [restartedMain] INFO  o.s.d.r.c.RepositoryConfigurationExtensionSupport - Spring Data LDAP - Could not safely identify store assignment for repository candidate interface com.bot.txcontrol.jpa.repository.TxrecsvcRepository; If you want this repository to be a LDAP repository, consider annotating your entities with one of these annotations: org.springframework.ldap.odm.annotations.Entry (preferred), or consider extending one of the following types with your repository: org.springframework.data.ldap.repository.LdapRepository
[2025-02-11 10:05:35.749] [restartedMain] INFO  o.s.d.r.c.RepositoryConfigurationExtensionSupport - Spring Data LDAP - Could not safely identify store assignment for repository candidate interface com.bot.txcontrol.jpa.repository.AptlrRepository; If you want this repository to be a LDAP repository, consider annotating your entities with one of these annotations: org.springframework.ldap.odm.annotations.Entry (preferred), or consider extending one of the following types with your repository: org.springframework.data.ldap.repository.LdapRepository
[2025-02-11 10:05:35.749] [restartedMain] INFO  o.s.d.r.c.RepositoryConfigurationExtensionSupport - Spring Data LDAP - Could not safely identify store assignment for repository candidate interface com.bot.txcontrol.jpa.repository.NfstpuidRepository; If you want this repository to be a LDAP repository, consider annotating your entities with one of these annotations: org.springframework.ldap.odm.annotations.Entry (preferred), or consider extending one of the following types with your repository: org.springframework.data.ldap.repository.LdapRepository
[2025-02-11 10:05:35.751] [restartedMain] INFO  o.s.d.r.c.RepositoryConfigurationExtensionSupport - Spring Data LDAP - Could not safely identify store assignment for repository candidate interface com.bot.txcontrol.jpa.repository.TxrecmainRepository; If you want this repository to be a LDAP repository, consider annotating your entities with one of these annotations: org.springframework.ldap.odm.annotations.Entry (preferred), or consider extending one of the following types with your repository: org.springframework.data.ldap.repository.LdapRepository
[2025-02-11 10:05:35.753] [restartedMain] INFO  o.s.d.r.c.RepositoryConfigurationExtensionSupport - Spring Data LDAP - Could not safely identify store assignment for repository candidate interface com.bot.txcontrol.jpa.AggregateJpaRepository; If you want this repository to be a LDAP repository, consider annotating your entities with one of these annotations: org.springframework.ldap.odm.annotations.Entry (preferred), or consider extending one of the following types with your repository: org.springframework.data.ldap.repository.LdapRepository
[2025-02-11 10:05:35.767] [restartedMain] INFO  o.s.d.r.c.RepositoryConfigurationExtensionSupport - Spring Data LDAP - Could not safely identify store assignment for repository candidate interface com.bot.txcontrol.jpa.repository.AcctblRepository; If you want this repository to be a LDAP repository, consider annotating your entities with one of these annotations: org.springframework.ldap.odm.annotations.Entry (preferred), or consider extending one of the following types with your repository: org.springframework.data.ldap.repository.LdapRepository
[2025-02-11 10:05:35.767] [restartedMain] INFO  o.s.d.r.c.RepositoryConfigurationExtensionSupport - Spring Data LDAP - Could not safely identify store assignment for repository candidate interface com.bot.txcontrol.jpa.repository.TxrecsvcRepository; If you want this repository to be a LDAP repository, consider annotating your entities with one of these annotations: org.springframework.ldap.odm.annotations.Entry (preferred), or consider extending one of the following types with your repository: org.springframework.data.ldap.repository.LdapRepository
[2025-02-11 10:05:35.767] [restartedMain] INFO  o.s.d.r.c.RepositoryConfigurationExtensionSupport - Spring Data LDAP - Could not safely identify store assignment for repository candidate interface com.bot.txcontrol.jpa.repository.AptlrRepository; If you want this repository to be a LDAP repository, consider annotating your entities with one of these annotations: org.springframework.ldap.odm.annotations.Entry (preferred), or consider extending one of the following types with your repository: org.springframework.data.ldap.repository.LdapRepository
[2025-02-11 10:05:35.768] [restartedMain] INFO  o.s.d.r.c.RepositoryConfigurationExtensionSupport - Spring Data LDAP - Could not safely identify store assignment for repository candidate interface com.bot.txcontrol.jpa.repository.NfstpuidRepository; If you want this repository to be a LDAP repository, consider annotating your entities with one of these annotations: org.springframework.ldap.odm.annotations.Entry (preferred), or consider extending one of the following types with your repository: org.springframework.data.ldap.repository.LdapRepository
[2025-02-11 10:05:35.768] [restartedMain] INFO  o.s.d.r.c.RepositoryConfigurationExtensionSupport - Spring Data LDAP - Could not safely identify store assignment for repository candidate interface com.bot.txcontrol.jpa.repository.TxrecmainRepository; If you want this repository to be a LDAP repository, consider annotating your entities with one of these annotations: org.springframework.ldap.odm.annotations.Entry (preferred), or consider extending one of the following types with your repository: org.springframework.data.ldap.repository.LdapRepository
[2025-02-11 10:05:35.768] [restartedMain] INFO  o.s.d.r.c.RepositoryConfigurationExtensionSupport - Spring Data LDAP - Could not safely identify store assignment for repository candidate interface com.bot.txcontrol.jpa.AggregateJpaRepository; If you want this repository to be a LDAP repository, consider annotating your entities with one of these annotations: org.springframework.ldap.odm.annotations.Entry (preferred), or consider extending one of the following types with your repository: org.springframework.data.ldap.repository.LdapRepository
[2025-02-11 10:05:35.768] [restartedMain] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 53 ms. Found 0 LDAP repository interfaces.
[2025-02-11 10:05:35.982] [restartedMain] INFO  o.s.i.c.DefaultConfiguringBeanFactoryPostProcessor - No bean named 'errorChannel' has been explicitly defined. Therefore, a default PublishSubscribeChannel will be created.
[2025-02-11 10:05:35.990] [restartedMain] INFO  o.s.i.c.DefaultConfiguringBeanFactoryPostProcessor - No bean named 'integrationHeaderChannelRegistry' has been explicitly defined. Therefore, a default DefaultHeaderChannelRegistry will be created.
[2025-02-11 10:05:36.174] [restartedMain] INFO  o.s.c.context.scope.GenericScope - BeanFactory id=f85a2d7d-d7b5-3416-97e9-a93fc7262282
[2025-02-11 10:05:36.253] [restartedMain] INFO  c.u.j.c.EnableEncryptablePropertiesBeanFactoryPostProcessor - Post-processing PropertySource instances
[2025-02-11 10:05:36.256] [restartedMain] INFO  c.u.j.EncryptablePropertySourceConverter - Converting PropertySource decrypted-password-properties [org.springframework.core.env.MapPropertySource] to EncryptableMapPropertySourceWrapper
[2025-02-11 10:05:36.257] [restartedMain] INFO  c.u.j.EncryptablePropertySourceConverter - Skipping PropertySource configurationProperties [class org.springframework.boot.context.properties.source.ConfigurationPropertySourcesPropertySource
[2025-02-11 10:05:36.257] [restartedMain] INFO  c.u.j.EncryptablePropertySourceConverter - Converting PropertySource systemProperties [org.springframework.core.env.PropertiesPropertySource] to EncryptableMapPropertySourceWrapper
[2025-02-11 10:05:36.257] [restartedMain] INFO  c.u.j.EncryptablePropertySourceConverter - Converting PropertySource systemEnvironment [org.springframework.boot.env.SystemEnvironmentPropertySourceEnvironmentPostProcessor$OriginAwareSystemEnvironmentPropertySource] to EncryptableSystemEnvironmentPropertySourceWrapper
[2025-02-11 10:05:36.258] [restartedMain] INFO  c.u.j.EncryptablePropertySourceConverter - Converting PropertySource random [org.springframework.boot.env.RandomValuePropertySource] to EncryptablePropertySourceWrapper
[2025-02-11 10:05:36.258] [restartedMain] INFO  c.u.j.EncryptablePropertySourceConverter - Converting PropertySource cachedrandom [org.springframework.cloud.util.random.CachedRandomPropertySource] to EncryptablePropertySourceWrapper
[2025-02-11 10:05:36.258] [restartedMain] INFO  c.u.j.EncryptablePropertySourceConverter - Converting PropertySource Config resource 'file [external-parameters.properties]' via location 'file:external-parameters.properties' [org.springframework.boot.env.OriginTrackedMapPropertySource] to EncryptableMapPropertySourceWrapper
[2025-02-11 10:05:36.258] [restartedMain] INFO  c.u.j.EncryptablePropertySourceConverter - Converting PropertySource Config resource 'class path resource [application-dev.yml]' via location 'optional:classpath:/' [org.springframework.boot.env.OriginTrackedMapPropertySource] to EncryptableMapPropertySourceWrapper
[2025-02-11 10:05:36.259] [restartedMain] INFO  c.u.j.EncryptablePropertySourceConverter - Converting PropertySource Config resource 'class path resource [application.yml]' via location 'optional:classpath:/' [org.springframework.boot.env.OriginTrackedMapPropertySource] to EncryptableMapPropertySourceWrapper
[2025-02-11 10:05:36.259] [restartedMain] INFO  c.u.j.EncryptablePropertySourceConverter - Converting PropertySource springCloudClientHostInfo [org.springframework.core.env.MapPropertySource] to EncryptableMapPropertySourceWrapper
[2025-02-11 10:05:36.259] [restartedMain] INFO  c.u.j.EncryptablePropertySourceConverter - Converting PropertySource devtools [org.springframework.core.env.MapPropertySource] to EncryptableMapPropertySourceWrapper
[2025-02-11 10:05:36.400] [restartedMain] INFO  c.u.j.f.DefaultLazyPropertyFilter - Property Filter custom Bean not found with name 'encryptablePropertyFilter'. Initializing Default Property Filter
[2025-02-11 10:05:36.416] [restartedMain] INFO  c.u.j.r.DefaultLazyPropertyResolver - Property Resolver custom Bean not found with name 'encryptablePropertyResolver'. Initializing Default Property Resolver
